lat,lon,trend,period
-77.875,-179.875,70.8745,1993-2026
-77.875,-175.875,63.7993,1993-2026
-77.875,-173.875,60.919,1993-2026
-77.875,-163.875,41.5168,1993-2026
-77.875,-161.875,44.8387,1993-2026
-77.875,-159.875,40.1664,1993-2026
-77.875,174.125,56.6096,1993-2026
-77.875,176.125,56.7271,1993-2026
-75.875,-179.875,50.8441,1993-2026
-75.875,-177.875,52.353,1993-2026
-75.875,170.125,38.1637,1993-2026
-75.875,172.125,40.5527,1993-2026
-75.875,174.125,42.0214,1993-2026
-75.875,176.125,40.4725,1993-2026
-75.875,178.125,40.4313,1993-2026
-73.875,-179.875,36.7968,1993-2026
-73.875,-117.875,17.5017,1993-2026
-73.875,-115.875,16.6019,1993-2026
-73.875,-113.875,15.2685,1993-2026
-73.875,-111.875,13.6245,1993-2026
-73.875,172.125,35.4401,1993-2026
-73.875,174.125,32.8367,1993-2026
-73.875,176.125,33.7466,1993-2026
-73.875,178.125,35.5309,1993-2026
-71.875,-179.875,26.9315,1993-2026
-71.875,-177.875,33.0973,1993-2026
-71.875,170.125,29.0883,1993-2026
-71.875,172.125,31.2021,1993-2026
-71.875,174.125,28.3098,1993-2026
-71.875,176.125,29.9511,1993-2026
-71.875,178.125,27.107,1993-2026
-69.875,-179.875,19.6589,1993-2026
-69.875,-177.875,28.5599,1993-2026
-69.875,-167.875,20.7637,1993-2026
-69.875,-165.875,20.1152,1993-2026
-69.875,-163.875,21.3463,1993-2026
-69.875,-161.875,22.5322,1993-2026
-69.875,-159.875,22.2949,1993-2026
-69.875,-157.875,21.989,1993-2026
-69.875,-155.875,23.3752,1993-2026
-69.875,-153.875,26.2237,1993-2026
-69.875,-151.875,20.1495,1993-2026
-69.875,-149.875,17.9817,1993-2026
-69.875,-147.875,17.848,1993-2026
-69.875,-145.875,21.3415,1993-2026
-69.875,-143.875,25.9082,1993-2026
-69.875,-141.875,21.2215,1993-2026
-69.875,-139.875,17.7011,1993-2026
-69.875,-137.875,10.0984,1993-2026
-69.875,-135.875,9.4607,1993-2026
-69.875,-133.875,13.1222,1993-2026
-69.875,-131.875,6.6937,1993-2026
-69.875,-121.875,21.1566,1993-2026
-69.875,-119.875,14.1467,1993-2026
-69.875,-117.875,12.2697,1993-2026
-69.875,-115.875,9.636,1993-2026
-69.875,-113.875,7.4652,1993-2026
-69.875,-111.875,3.5807,1993-2026
-69.875,-109.875,1.1583,1993-2026
-69.875,-107.875,7.9739,1993-2026
-69.875,-105.875,14.7432,1993-2026
-69.875,-101.875,11.178,1993-2026
-69.875,-99.875,17.4433,1993-2026
-69.875,-97.875,10.25,1993-2026
-69.875,-79.875,11.0045,1993-2026
-69.875,-23.875,35.547,1993-2026
-69.875,-21.875,28.8301,1993-2026
-69.875,-19.875,29.9511,1993-2026
-69.875,-17.875,23.3255,1993-2026
-69.875,-15.875,19.2108,1993-2026
-69.875,-13.875,19.3812,1993-2026
-69.875,-11.875,16.3341,1993-2026
-69.875,174.125,21.1201,1993-2026
-69.875,176.125,24.7221,1993-2026
-69.875,178.125,20.6489,1993-2026
-67.875,-179.875,19.2813,1993-2026
-67.875,-177.875,17.6549,1993-2026
-67.875,-175.875,18.8715,1993-2026
-67.875,-173.875,17.9211,1993-2026
-67.875,-171.875,19.4332,1993-2026
-67.875,-169.875,17.0613,1993-2026
-67.875,-167.875,17.3323,1993-2026
-67.875,-165.875,19.1715,1993-2026
-67.875,-163.875,15.1832,1993-2026
-67.875,-161.875,11.4994,1993-2026
-67.875,-159.875,14.688,1993-2026
-67.875,-157.875,16.9724,1993-2026
-67.875,-155.875,17.2366,1993-2026
-67.875,-153.875,17.5601,1993-2026
-67.875,-151.875,21.1191,1993-2026
-67.875,-149.875,13.4731,1993-2026
-67.875,-147.875,9.1233,1993-2026
-67.875,-145.875,11.2112,1993-2026
-67.875,-143.875,16.7935,1993-2026
-67.875,-141.875,5.3271,1993-2026
-67.875,-139.875,7.831,1993-2026
-67.875,-137.875,8.6553,1993-2026
-67.875,-135.875,7.8508,1993-2026
-67.875,-133.875,5.8982,1993-2026
-67.875,-131.875,3.0055,1993-2026
-67.875,-129.875,5.9315,1993-2026
-67.875,-127.875,9.1982,1993-2026
-67.875,-125.875,4.2879,1993-2026
-67.875,-123.875,4.9808,1993-2026
-67.875,-121.875,2.6081,1993-2026
-67.875,-119.875,0.7639,1993-2026
-67.875,-117.875,4.048,1993-2026
-67.875,-115.875,2.0623,1993-2026
-67.875,-113.875,0.3934,1993-2026
-67.875,-111.875,1.245,1993-2026
-67.875,-109.875,7.9824,1993-2026
-67.875,-107.875,5.0598,1993-2026
-67.875,-105.875,7.8687,1993-2026
-67.875,-103.875,23.6245,1993-2026
-67.875,-101.875,2.3821,1993-2026
-67.875,-99.875,-2.7658,1993-2026
-67.875,-97.875,16.1173,1993-2026
-67.875,-95.875,8.7852,1993-2026
-67.875,-93.875,10.5266,1993-2026
-67.875,-91.875,11.7174,1993-2026
-67.875,-89.875,14.3768,1993-2026
-67.875,-87.875,6.4011,1993-2026
-67.875,-85.875,10.8866,1993-2026
-67.875,-83.875,18.7031,1993-2026
-67.875,-81.875,10.0902,1993-2026
-67.875,-79.875,12.8448,1993-2026
-67.875,-77.875,14.0076,1993-2026
-67.875,-75.875,14.5753,1993-2026
-67.875,-73.875,13.9035,1993-2026
-67.875,-71.875,15.3798,1993-2026
-67.875,-69.875,17.8449,1993-2026
-67.875,-67.875,15.1034,1993-2026
-67.875,-33.875,28.2476,1993-2026
-67.875,-31.875,23.7061,1993-2026
-67.875,-29.875,28.367,1993-2026
-67.875,-27.875,36.5337,1993-2026
-67.875,-25.875,35.0504,1993-2026
-67.875,-23.875,23.0823,1993-2026
-67.875,-21.875,23.7135,1993-2026
-67.875,-19.875,22.7927,1993-2026
-67.875,-17.875,17.9516,1993-2026
-67.875,-15.875,19.336,1993-2026
-67.875,-13.875,22.484,1993-2026
-67.875,-11.875,22.5987,1993-2026
-67.875,-9.875,21.4515,1993-2026
-67.875,-7.875,25.1666,1993-2026
-67.875,-5.875,26.2154,1993-2026
-67.875,-3.875,27.1679,1993-2026
-67.875,-1.875,25.2363,1993-2026
-67.875,0.125,25.6069,1993-2026
-67.875,2.125,25.1124,1993-2026
-67.875,4.125,24.6387,1993-2026
-67.875,6.125,22.4804,1993-2026
-67.875,8.125,22.9748,1993-2026
-67.875,10.125,16.5868,1993-2026
-67.875,12.125,14.5646,1993-2026
-67.875,14.125,17.4871,1993-2026
-67.875,16.125,24.2863,1993-2026
-67.875,18.125,22.0429,1993-2026
-67.875,20.125,21.6397,1993-2026
-67.875,22.125,20.3865,1993-2026
-67.875,24.125,22.7922,1993-2026
-67.875,26.125,29.7461,1993-2026
-67.875,28.125,25.516,1993-2026
-67.875,30.125,30.6255,1993-2026
-67.875,66.125,21.6038,1993-2026
-67.875,68.125,17.7369,1993-2026
-67.875,74.125,15.9221,1993-2026
-67.875,76.125,26.1276,1993-2026
-67.875,78.125,27.7998,1993-2026
-67.875,80.125,31.0302,1993-2026
-67.875,172.125,30.4892,1993-2026
-67.875,174.125,26.8136,1993-2026
-67.875,176.125,18.3388,1993-2026
-67.875,178.125,19.9418,1993-2026
-65.875,-179.875,20.6768,1993-2026
-65.875,-177.875,22.6108,1993-2026
-65.875,-175.875,19.1221,1993-2026
-65.875,-173.875,18.2032,1993-2026
-65.875,-171.875,22.1085,1993-2026
-65.875,-169.875,15.9982,1993-2026
-65.875,-167.875,14.0729,1993-2026
-65.875,-165.875,14.7692,1993-2026
-65.875,-163.875,15.0005,1993-2026
-65.875,-161.875,18.3189,1993-2026
-65.875,-159.875,18.704,1993-2026
-65.875,-157.875,18.3353,1993-2026
-65.875,-155.875,19.2629,1993-2026
-65.875,-153.875,17.8727,1993-2026
-65.875,-151.875,19.8453,1993-2026
-65.875,-149.875,17.8902,1993-2026
-65.875,-147.875,15.2216,1993-2026
-65.875,-145.875,9.7926,1993-2026
-65.875,-143.875,9.1205,1993-2026
-65.875,-141.875,2.2698,1993-2026
-65.875,-139.875,8.2887,1993-2026
-65.875,-137.875,10.3753,1993-2026
-65.875,-135.875,15.1306,1993-2026
-65.875,-133.875,17.0037,1993-2026
-65.875,-131.875,6.1432,1993-2026
-65.875,-129.875,-4.0038,1993-2026
-65.875,-127.875,-5.4243,1993-2026
-65.875,-125.875,-6.0015,1993-2026
-65.875,-123.875,-14.7494,1993-2026
-65.875,-121.875,-0.7215,1993-2026
-65.875,-119.875,-8.73,1993-2026
-65.875,-117.875,-7.3858,1993-2026
-65.875,-115.875,-27.061,1993-2026
-65.875,-113.875,15.5758,1993-2026
-65.875,-111.875,7.6979,1993-2026
-65.875,-109.875,-3.6126,1993-2026
-65.875,-107.875,-12.796,1993-2026
-65.875,-105.875,6.8884,1993-2026
-65.875,-103.875,0.9019,1993-2026
-65.875,-101.875,-10.1056,1993-2026
-65.875,-99.875,-11.4445,1993-2026
-65.875,-97.875,8.8645,1993-2026
-65.875,-95.875,8.8442,1993-2026
-65.875,-93.875,19.3176,1993-2026
-65.875,-91.875,-0.1273,1993-2026
-65.875,-89.875,3.1442,1993-2026
-65.875,-87.875,4.8082,1993-2026
-65.875,-85.875,2.2781,1993-2026
-65.875,-83.875,-3.9082,1993-2026
-65.875,-81.875,3.8927,1993-2026
-65.875,-79.875,33.1273,1993-2026
-65.875,-77.875,11.8127,1993-2026
-65.875,-75.875,25.9645,1993-2026
-65.875,-73.875,18.046,1993-2026
-65.875,-71.875,18.3426,1993-2026
-65.875,-69.875,16.6432,1993-2026
-65.875,-67.875,14.2519,1993-2026
-65.875,-65.875,10.9109,1993-2026
-65.875,-35.875,22.1339,1993-2026
-65.875,-33.875,27.6873,1993-2026
-65.875,-31.875,28.4664,1993-2026
-65.875,-29.875,32.4574,1993-2026
-65.875,-27.875,28.1213,1993-2026
-65.875,-25.875,27.4755,1993-2026
-65.875,-23.875,15.5916,1993-2026
-65.875,-21.875,14.9048,1993-2026
-65.875,-19.875,19.0446,1993-2026
-65.875,-17.875,20.5388,1993-2026
-65.875,-15.875,23.586,1993-2026
-65.875,-13.875,25.3568,1993-2026
-65.875,-11.875,26.2929,1993-2026
-65.875,-9.875,24.8596,1993-2026
-65.875,-7.875,21.9973,1993-2026
-65.875,-5.875,21.1848,1993-2026
-65.875,-3.875,21.0039,1993-2026
-65.875,-1.875,22.6877,1993-2026
-65.875,0.125,24.3348,1993-2026
-65.875,2.125,23.8094,1993-2026
-65.875,4.125,23.6719,1993-2026
-65.875,6.125,23.2708,1993-2026
-65.875,8.125,23.1261,1993-2026
-65.875,10.125,24.0363,1993-2026
-65.875,12.125,24.0939,1993-2026
-65.875,14.125,23.2384,1993-2026
-65.875,16.125,20.371,1993-2026
-65.875,18.125,19.9287,1993-2026
-65.875,20.125,19.964,1993-2026
-65.875,22.125,19.9902,1993-2026
-65.875,24.125,21.0494,1993-2026
-65.875,26.125,21.449,1993-2026
-65.875,28.125,20.8108,1993-2026
-65.875,30.125,21.9474,1993-2026
-65.875,32.125,22.184,1993-2026
-65.875,34.125,20.4856,1993-2026
-65.875,36.125,19.3873,1993-2026
-65.875,38.125,20.3168,1993-2026
-65.875,40.125,18.4292,1993-2026
-65.875,42.125,18.8913,1993-2026
-65.875,44.125,20.7982,1993-2026
-65.875,46.125,19.9248,1993-2026
-65.875,50.125,15.089,1993-2026
-65.875,52.125,26.8114,1993-2026
-65.875,54.125,12.5452,1993-2026
-65.875,60.125,15.347,1993-2026
-65.875,62.125,18.7664,1993-2026
-65.875,64.125,20.2831,1993-2026
-65.875,66.125,23.3027,1993-2026
-65.875,68.125,26.8795,1993-2026
-65.875,70.125,23.04,1993-2026
-65.875,72.125,23.4315,1993-2026
-65.875,74.125,21.3976,1993-2026
-65.875,76.125,20.1455,1993-2026
-65.875,78.125,19.8255,1993-2026
-65.875,92.125,24.3946,1993-2026
-65.875,94.125,21.2887,1993-2026
-65.875,132.125,12.3011,1993-2026
-65.875,140.125,15.6091,1993-2026
-65.875,142.125,17.3132,1993-2026
-65.875,144.125,12.9192,1993-2026
-65.875,146.125,19.717,1993-2026
-65.875,164.125,20.9904,1993-2026
-65.875,166.125,18.481,1993-2026
-65.875,168.125,23.2642,1993-2026
-65.875,170.125,24.7822,1993-2026
-65.875,172.125,17.8539,1993-2026
-65.875,174.125,16.8024,1993-2026
-65.875,176.125,16.9848,1993-2026
-65.875,178.125,19.5702,1993-2026
-63.875,-179.875,31.664,1993-2026
-63.875,-177.875,30.059,1993-2026
-63.875,-175.875,36.8729,1993-2026
-63.875,-173.875,13.0244,1993-2026
-63.875,-171.875,8.2098,1993-2026
-63.875,-169.875,18.8894,1993-2026
-63.875,-167.875,16.4874,1993-2026
-63.875,-165.875,13.4961,1993-2026
-63.875,-163.875,13.2866,1993-2026
-63.875,-161.875,14.7808,1993-2026
-63.875,-159.875,14.5234,1993-2026
-63.875,-157.875,13.7908,1993-2026
-63.875,-155.875,16.74,1993-2026
-63.875,-153.875,17.7198,1993-2026
-63.875,-151.875,16.2092,1993-2026
-63.875,-149.875,13.0727,1993-2026
-63.875,-147.875,11.264,1993-2026
-63.875,-145.875,9.0605,1993-2026
-63.875,-143.875,11.7973,1993-2026
-63.875,-141.875,8.0763,1993-2026
-63.875,-139.875,11.9419,1993-2026
-63.875,-137.875,6.3073,1993-2026
-63.875,-135.875,2.7987,1993-2026
-63.875,-133.875,23.0903,1993-2026
-63.875,-131.875,24.4258,1993-2026
-63.875,-129.875,8.8921,1993-2026
-63.875,-127.875,7.4371,1993-2026
-63.875,-125.875,10.0519,1993-2026
-63.875,-123.875,14.056,1993-2026
-63.875,-121.875,-21.3997,1993-2026
-63.875,-119.875,-11.2931,1993-2026
-63.875,-117.875,-16.6253,1993-2026
-63.875,-115.875,-5.1494,1993-2026
-63.875,-113.875,-26.5558,1993-2026
-63.875,-111.875,-4.2494,1993-2026
-63.875,-109.875,-2.3361,1993-2026
-63.875,-107.875,-25.1453,1993-2026
-63.875,-105.875,4.9384,1993-2026
-63.875,-103.875,-3.0624,1993-2026
-63.875,-101.875,5.2718,1993-2026
-63.875,-99.875,6.4176,1993-2026
-63.875,-97.875,-10.8087,1993-2026
-63.875,-95.875,10.8876,1993-2026
-63.875,-93.875,18.6256,1993-2026
-63.875,-91.875,10.1821,1993-2026
-63.875,-89.875,-3.1108,1993-2026
-63.875,-87.875,-17.6661,1993-2026
-63.875,-85.875,3.5966,1993-2026
-63.875,-83.875,20.8834,1993-2026
-63.875,-81.875,16.5048,1993-2026
-63.875,-79.875,20.3356,1993-2026
-63.875,-77.875,23.1571,1993-2026
-63.875,-75.875,17.5848,1993-2026
-63.875,-73.875,37.8223,1993-2026
-63.875,-71.875,6.3358,1993-2026
-63.875,-69.875,19.9355,1993-2026
-63.875,-67.875,11.5955,1993-2026
-63.875,-65.875,17.7827,1993-2026
-63.875,-63.875,19.1681,1993-2026
-63.875,-61.875,15.4655,1993-2026
-63.875,-59.875,18.0527,1993-2026
-63.875,-55.875,22.4608,1993-2026
-63.875,-37.875,30.756,1993-2026
-63.875,-35.875,29.8197,1993-2026
-63.875,-33.875,28.0457,1993-2026
-63.875,-31.875,22.4809,1993-2026
-63.875,-29.875,26.5041,1993-2026
-63.875,-27.875,26.8446,1993-2026
-63.875,-25.875,19.7995,1993-2026
-63.875,-23.875,18.7377,1993-2026
-63.875,-21.875,18.4063,1993-2026
-63.875,-19.875,22.5537,1993-2026
-63.875,-17.875,26.6565,1993-2026
-63.875,-15.875,26.0018,1993-2026
-63.875,-13.875,24.674,1993-2026
-63.875,-11.875,22.9074,1993-2026
-63.875,-9.875,21.7137,1993-2026
-63.875,-7.875,22.8135,1993-2026
-63.875,-5.875,23.3971,1993-2026
-63.875,-3.875,21.0721,1993-2026
-63.875,-1.875,18.1311,1993-2026
-63.875,0.125,19.5716,1993-2026
-63.875,2.125,24.5923,1993-2026
-63.875,4.125,22.5498,1993-2026
-63.875,6.125,23.3395,1993-2026
-63.875,8.125,22.5585,1993-2026
-63.875,10.125,22.4802,1993-2026
-63.875,12.125,18.9571,1993-2026
-63.875,14.125,19.4748,1993-2026
-63.875,16.125,22.0921,1993-2026
-63.875,18.125,20.2573,1993-2026
-63.875,20.125,21.7548,1993-2026
-63.875,22.125,25.4221,1993-2026
-63.875,24.125,20.5306,1993-2026
-63.875,26.125,21.0155,1993-2026
-63.875,28.125,19.4724,1993-2026
-63.875,30.125,18.8565,1993-2026
-63.875,32.125,16.4313,1993-2026
-63.875,34.125,20.956,1993-2026
-63.875,36.125,24.599,1993-2026
-63.875,38.125,33.3644,1993-2026
-63.875,40.125,23.4329,1993-2026
-63.875,42.125,20.6187,1993-2026
-63.875,44.125,16.0892,1993-2026
-63.875,46.125,16.5769,1993-2026
-63.875,48.125,18.6382,1993-2026
-63.875,50.125,18.6644,1993-2026
-63.875,52.125,16.4526,1993-2026
-63.875,54.125,17.115,1993-2026
-63.875,56.125,18.6779,1993-2026
-63.875,58.125,11.5701,1993-2026
-63.875,60.125,20.4276,1993-2026
-63.875,62.125,18.316,1993-2026
-63.875,64.125,19.0166,1993-2026
-63.875,66.125,-2.2573,1993-2026
-63.875,68.125,18.989,1993-2026
-63.875,70.125,20.5132,1993-2026
-63.875,72.125,14.729,1993-2026
-63.875,74.125,19.9239,1993-2026
-63.875,76.125,31.6137,1993-2026
-63.875,78.125,36.9484,1993-2026
-63.875,80.125,25.6282,1993-2026
-63.875,82.125,28.5789,1993-2026
-63.875,84.125,18.0938,1993-2026
-63.875,86.125,31.1415,1993-2026
-63.875,88.125,32.1474,1993-2026
-63.875,90.125,30.4103,1993-2026
-63.875,92.125,31.7061,1993-2026
-63.875,102.125,29.8298,1993-2026
-63.875,104.125,25.0289,1993-2026
-63.875,106.125,23.8829,1993-2026
-63.875,108.125,24.7631,1993-2026
-63.875,110.125,25.3742,1993-2026
-63.875,112.125,24.151,1993-2026
-63.875,114.125,20.2426,1993-2026
-63.875,116.125,17.0463,1993-2026
-63.875,118.125,23.8103,1993-2026
-63.875,120.125,27.7606,1993-2026
-63.875,122.125,25.9805,1993-2026
-63.875,124.125,25.499,1993-2026
-63.875,126.125,31.2619,1993-2026
-63.875,128.125,31.2382,1993-2026
-63.875,130.125,28.6911,1993-2026
-63.875,132.125,28.1535,1993-2026
-63.875,134.125,33.2255,1993-2026
-63.875,136.125,23.1963,1993-2026
-63.875,138.125,22.6979,1993-2026
-63.875,140.125,46.4947,1993-2026
-63.875,142.125,19.4458,1993-2026
-63.875,144.125,22.0215,1993-2026
-63.875,146.125,18.8032,1993-2026
-63.875,148.125,23.8974,1993-2026
-63.875,150.125,15.1369,1993-2026
-63.875,152.125,17.4581,1993-2026
-63.875,154.125,17.3158,1993-2026
-63.875,156.125,14.4735,1993-2026
-63.875,158.125,22.0611,1993-2026
-63.875,160.125,19.6164,1993-2026
-63.875,162.125,22.5186,1993-2026
-63.875,164.125,19.6573,1993-2026
-63.875,166.125,22.1395,1993-2026
-63.875,168.125,24.7974,1993-2026
-63.875,170.125,19.08,1993-2026
-63.875,172.125,18.3121,1993-2026
-63.875,174.125,19.6132,1993-2026
-63.875,176.125,31.4129,1993-2026
-63.875,178.125,24.7084,1993-2026
-61.875,-179.875,1.9776,1993-2026
-61.875,-177.875,2.3845,1993-2026
-61.875,-175.875,-4.575,1993-2026
-61.875,-173.875,-9.7727,1993-2026
-61.875,-171.875,23.1019,1993-2026
-61.875,-169.875,16.5856,1993-2026
-61.875,-167.875,19.6224,1993-2026
-61.875,-165.875,9.541,1993-2026
-61.875,-163.875,3.7892,1993-2026
-61.875,-161.875,20.0337,1993-2026
-61.875,-159.875,9.6842,1993-2026
-61.875,-157.875,7.7434,1993-2026
-61.875,-155.875,9.09,1993-2026
-61.875,-153.875,14.0124,1993-2026
-61.875,-151.875,12.4834,1993-2026
-61.875,-149.875,12.5763,1993-2026
-61.875,-147.875,9.9677,1993-2026
-61.875,-145.875,8.8152,1993-2026
-61.875,-143.875,16.8402,1993-2026
-61.875,-141.875,13.2716,1993-2026
-61.875,-139.875,7.1526,1993-2026
-61.875,-137.875,7.4347,1993-2026
-61.875,-135.875,6.7553,1993-2026
-61.875,-133.875,9.9411,1993-2026
-61.875,-131.875,3.2734,1993-2026
-61.875,-129.875,3.6305,1993-2026
-61.875,-127.875,6.0789,1993-2026
-61.875,-125.875,2.5505,1993-2026
-61.875,-123.875,-10.6669,1993-2026
-61.875,-121.875,-60.7166,1993-2026
-61.875,-119.875,-14.7068,1993-2026
-61.875,-117.875,-1.9974,1993-2026
-61.875,-115.875,20.0545,1993-2026
-61.875,-113.875,-16.8489,1993-2026
-61.875,-111.875,12.2903,1993-2026
-61.875,-109.875,0.9387,1993-2026
-61.875,-107.875,0.2985,1993-2026
-61.875,-105.875,-2.5074,1993-2026
-61.875,-103.875,-3.4495,1993-2026
-61.875,-101.875,-13.831,1993-2026
-61.875,-99.875,-5.8587,1993-2026
-61.875,-97.875,-1.2934,1993-2026
-61.875,-95.875,5.5229,1993-2026
-61.875,-93.875,-1.8455,1993-2026
-61.875,-91.875,7.8513,1993-2026
-61.875,-89.875,1.1981,1993-2026
-61.875,-87.875,4.501,1993-2026
-61.875,-85.875,35.9119,1993-2026
-61.875,-83.875,-10.201,1993-2026
-61.875,-81.875,9.9885,1993-2026
-61.875,-79.875,26.5674,1993-2026
-61.875,-77.875,24.7897,1993-2026
-61.875,-75.875,13.006,1993-2026
-61.875,-73.875,16.6432,1993-2026
-61.875,-71.875,12.3973,1993-2026
-61.875,-69.875,29.0734,1993-2026
-61.875,-67.875,45.166,1993-2026
-61.875,-65.875,29.8906,1993-2026
-61.875,-63.875,11.7237,1993-2026
-61.875,-61.875,11.9729,1993-2026
-61.875,-59.875,17.2065,1993-2026
-61.875,-57.875,9.4631,1993-2026
-61.875,-55.875,15.9276,1993-2026
-61.875,-53.875,23.161,1993-2026
-61.875,-51.875,18.0863,1993-2026
-61.875,-49.875,20.8664,1993-2026
-61.875,-47.875,20.9953,1993-2026
-61.875,-45.875,25.4334,1993-2026
-61.875,-43.875,26.6283,1993-2026
-61.875,-41.875,31.455,1993-2026
-61.875,-39.875,23.806,1993-2026
-61.875,-37.875,19.4898,1993-2026
-61.875,-35.875,18.7011,1993-2026
-61.875,-33.875,17.6043,1993-2026
-61.875,-31.875,20.1201,1993-2026
-61.875,-29.875,17.1339,1993-2026
-61.875,-27.875,18.3899,1993-2026
-61.875,-25.875,21.1253,1993-2026
-61.875,-23.875,19.9563,1993-2026
-61.875,-21.875,20.1184,1993-2026
-61.875,-19.875,19.5227,1993-2026
-61.875,-17.875,18.8434,1993-2026
-61.875,-15.875,23.8259,1993-2026
-61.875,-13.875,18.9852,1993-2026
-61.875,-11.875,19.8402,1993-2026
-61.875,-9.875,22.5595,1993-2026
-61.875,-7.875,24.3256,1993-2026
-61.875,-5.875,22.9931,1993-2026
-61.875,-3.875,25.5856,1993-2026
-61.875,-1.875,23.4571,1993-2026
-61.875,0.125,17.3656,1993-2026
-61.875,2.125,17.9579,1993-2026
-61.875,4.125,17.1745,1993-2026
-61.875,6.125,19.0568,1993-2026
-61.875,8.125,20.7116,1993-2026
-61.875,10.125,17.129,1993-2026
-61.875,12.125,17.3013,1993-2026
-61.875,14.125,17.9545,1993-2026
-61.875,16.125,17.3918,1993-2026
-61.875,18.125,16.2,1993-2026
-61.875,20.125,20.0661,1993-2026
-61.875,22.125,9.4573,1993-2026
-61.875,24.125,8.491,1993-2026
-61.875,26.125,16.8508,1993-2026
-61.875,28.125,23.7145,1993-2026
-61.875,30.125,19.2779,1993-2026
-61.875,32.125,12.0426,1993-2026
-61.875,34.125,7.8885,1993-2026
-61.875,36.125,-0.4074,1993-2026
-61.875,38.125,4.2498,1993-2026
-61.875,40.125,11.055,1993-2026
-61.875,42.125,20.0419,1993-2026
-61.875,44.125,14.8098,1993-2026
-61.875,46.125,12.8797,1993-2026
-61.875,48.125,7.1023,1993-2026
-61.875,50.125,10.1903,1993-2026
-61.875,52.125,8.9216,1993-2026
-61.875,54.125,17.159,1993-2026
-61.875,56.125,21.1965,1993-2026
-61.875,58.125,22.0195,1993-2026
-61.875,60.125,12.9237,1993-2026
-61.875,62.125,20.6119,1993-2026
-61.875,64.125,13.7744,1993-2026
-61.875,66.125,20.9715,1993-2026
-61.875,68.125,2.1745,1993-2026
-61.875,70.125,7.5131,1993-2026
-61.875,72.125,5.4479,1993-2026
-61.875,74.125,13.7061,1993-2026
-61.875,76.125,15.9915,1993-2026
-61.875,78.125,13.5866,1993-2026
-61.875,80.125,15.374,1993-2026
-61.875,82.125,13.6108,1993-2026
-61.875,84.125,18.6194,1993-2026
-61.875,86.125,29.6453,1993-2026
-61.875,88.125,34.1768,1993-2026
-61.875,90.125,40.0515,1993-2026
-61.875,92.125,26.0177,1993-2026
-61.875,94.125,38.01,1993-2026
-61.875,96.125,36.2656,1993-2026
-61.875,98.125,30.3169,1993-2026
-61.875,100.125,36.1747,1993-2026
-61.875,102.125,29.6124,1993-2026
-61.875,104.125,37.1956,1993-2026
-61.875,106.125,34.3732,1993-2026
-61.875,108.125,18.4442,1993-2026
-61.875,110.125,26.0153,1993-2026
-61.875,112.125,17.3811,1993-2026
-61.875,114.125,17.3052,1993-2026
-61.875,116.125,26.1644,1993-2026
-61.875,118.125,24.9126,1993-2026
-61.875,120.125,16.995,1993-2026
-61.875,122.125,26.0294,1993-2026
-61.875,124.125,32.8611,1993-2026
-61.875,126.125,38.7358,1993-2026
-61.875,128.125,44.7595,1993-2026
-61.875,130.125,21.5855,1993-2026
-61.875,132.125,28.9147,1993-2026
-61.875,134.125,34.5121,1993-2026
-61.875,136.125,26.7556,1993-2026
-61.875,138.125,32.2926,1993-2026
-61.875,140.125,22.9432,1993-2026
-61.875,142.125,36.0624,1993-2026
-61.875,144.125,29.0173,1993-2026
-61.875,146.125,32.9231,1993-2026
-61.875,148.125,27.1094,1993-2026
-61.875,150.125,17.0661,1993-2026
-61.875,152.125,18.3692,1993-2026
-61.875,154.125,16.3732,1993-2026
-61.875,156.125,22.7042,1993-2026
-61.875,158.125,20.7256,1993-2026
-61.875,160.125,18.0595,1993-2026
-61.875,162.125,25.6379,1993-2026
-61.875,164.125,28.4768,1993-2026
-61.875,166.125,27.8023,1993-2026
-61.875,168.125,26.7474,1993-2026
-61.875,170.125,10.0413,1993-2026
-61.875,172.125,0.4892,1993-2026
-61.875,174.125,51.8221,1993-2026
-61.875,176.125,17.8282,1993-2026
-61.875,178.125,-2.3439,1993-2026
-59.875,-179.875,26.25,1993-2026
-59.875,-177.875,2.3535,1993-2026
-59.875,-175.875,17.8926,1993-2026
-59.875,-173.875,0.8719,1993-2026
-59.875,-171.875,7.0669,1993-2026
-59.875,-169.875,-19.3398,1993-2026
-59.875,-167.875,-10.2319,1993-2026
-59.875,-165.875,13.6016,1993-2026
-59.875,-163.875,5.431,1993-2026
-59.875,-161.875,3.046,1993-2026
-59.875,-159.875,5.9715,1993-2026
-59.875,-157.875,-10.5242,1993-2026
-59.875,-155.875,3.8594,1993-2026
-59.875,-153.875,7.9229,1993-2026
-59.875,-151.875,0.255,1993-2026
-59.875,-149.875,12.359,1993-2026
-59.875,-147.875,13.7221,1993-2026
-59.875,-145.875,17.9347,1993-2026
-59.875,-143.875,3.5995,1993-2026
-59.875,-141.875,-2.099,1993-2026
-59.875,-139.875,-9.4597,1993-2026
-59.875,-137.875,-4.349,1993-2026
-59.875,-135.875,-9.0435,1993-2026
-59.875,-133.875,-4.2566,1993-2026
-59.875,-131.875,-14.3318,1993-2026
-59.875,-129.875,-4.17,1993-2026
-59.875,-127.875,21.2173,1993-2026
-59.875,-125.875,10.8532,1993-2026
-59.875,-123.875,-62.2031,1993-2026
-59.875,-121.875,20.2123,1993-2026
