lat,lon,trend,period
-77.875,166.125,-0.0615,1982-2026
-77.875,168.125,-0.0626,1982-2026
-77.875,170.125,-0.0485,1982-2026
-77.875,172.125,-0.0374,1982-2026
-77.875,174.125,-0.0768,1982-2026
-77.875,176.125,-0.0747,1982-2026
-77.875,178.125,-0.0943,1982-2026
-77.875,-179.875,-0.1112,1982-2026
-77.875,-177.875,-0.1082,1982-2026
-77.875,-175.875,-0.0914,1982-2026
-77.875,-173.875,-0.0738,1982-2026
-77.875,-171.875,-0.058,1982-2026
-77.875,-169.875,-0.0617,1982-2026
-77.875,-167.875,-0.0472,1982-2026
-77.875,-165.875,-0.0394,1982-2026
-77.875,-163.875,-0.047,1982-2026
-77.875,-161.875,-0.0488,1982-2026
-77.875,-159.875,-0.0584,1982-2026
-77.875,-79.875,0.0006,1982-2026
-77.875,-77.875,0.0005,1982-2026
-77.875,-71.875,0.0009,1982-2026
-77.875,-69.875,0.001,1982-2026
-77.875,-67.875,0.0009,1982-2026
-77.875,-65.875,-0.0004,1982-2026
-77.875,-63.875,-0.004,1982-2026
-77.875,-61.875,-0.0087,1982-2026
-77.875,-59.875,-0.0154,1982-2026
-77.875,-57.875,-0.0243,1982-2026
-77.875,-55.875,-0.0485,1982-2026
-77.875,-53.875,-0.0486,1982-2026
-77.875,-51.875,-0.0421,1982-2026
-77.875,-49.875,-0.0895,1982-2026
-77.875,-47.875,-0.0975,1982-2026
-77.875,-45.875,-0.0754,1982-2026
-77.875,-43.875,-0.0486,1982-2026
-77.875,-41.875,-0.0436,1982-2026
-77.875,-39.875,-0.0367,1982-2026
-77.875,-37.875,-0.0353,1982-2026
-77.875,-35.875,-0.0429,1982-2026
-75.875,164.125,-0.0625,1982-2026
-75.875,166.125,-0.0384,1982-2026
-75.875,168.125,-0.0581,1982-2026
-75.875,170.125,-0.0613,1982-2026
-75.875,172.125,-0.0483,1982-2026
-75.875,174.125,-0.043,1982-2026
-75.875,176.125,-0.0463,1982-2026
-75.875,178.125,-0.0477,1982-2026
-75.875,-179.875,-0.0516,1982-2026
-75.875,-177.875,-0.0451,1982-2026
-75.875,-175.875,-0.0335,1982-2026
-75.875,-173.875,-0.0245,1982-2026
-75.875,-171.875,-0.0233,1982-2026
-75.875,-169.875,-0.021,1982-2026
-75.875,-167.875,-0.0136,1982-2026
-75.875,-165.875,-0.0107,1982-2026
-75.875,-163.875,-0.005,1982-2026
-75.875,-161.875,-0.0059,1982-2026
-75.875,-159.875,-0.0057,1982-2026
-75.875,-157.875,0.0021,1982-2026
-75.875,-155.875,0.0017,1982-2026
-75.875,-153.875,0.0021,1982-2026
-75.875,-151.875,-0.0203,1982-2026
-75.875,-149.875,-0.0383,1982-2026
-75.875,-147.875,-0.0545,1982-2026
-75.875,-145.875,-0.0677,1982-2026
-75.875,-63.875,-0.0817,1982-2026
-75.875,-61.875,-0.0912,1982-2026
-75.875,-59.875,-0.1033,1982-2026
-75.875,-57.875,-0.097,1982-2026
-75.875,-55.875,-0.0866,1982-2026
-75.875,-53.875,-0.0615,1982-2026
-75.875,-51.875,-0.0389,1982-2026
-75.875,-49.875,-0.0359,1982-2026
-75.875,-47.875,-0.0395,1982-2026
-75.875,-45.875,-0.046,1982-2026
-75.875,-43.875,-0.0477,1982-2026
-75.875,-41.875,-0.044,1982-2026
-75.875,-39.875,-0.0435,1982-2026
-75.875,-37.875,-0.0351,1982-2026
-75.875,-35.875,-0.0323,1982-2026
-75.875,-33.875,-0.0282,1982-2026
-75.875,-31.875,-0.0256,1982-2026
-75.875,-29.875,-0.0329,1982-2026
-75.875,-27.875,-0.0545,1982-2026
-75.875,-25.875,-0.0831,1982-2026
-75.875,-23.875,-0.0781,1982-2026
-75.875,-21.875,-0.066,1982-2026
-73.875,166.125,-0.0601,1982-2026
-73.875,168.125,-0.0543,1982-2026
-73.875,170.125,-0.0481,1982-2026
-73.875,172.125,-0.0471,1982-2026
-73.875,174.125,-0.0428,1982-2026
-73.875,176.125,-0.0382,1982-2026
-73.875,178.125,-0.0418,1982-2026
-73.875,-179.875,-0.0504,1982-2026
-73.875,-177.875,-0.0465,1982-2026
-73.875,-175.875,-0.0357,1982-2026
-73.875,-173.875,-0.0298,1982-2026
-73.875,-171.875,-0.0209,1982-2026
-73.875,-169.875,-0.0157,1982-2026
-73.875,-167.875,-0.0104,1982-2026
-73.875,-165.875,-0.0087,1982-2026
-73.875,-163.875,-0.0098,1982-2026
-73.875,-161.875,-0.0099,1982-2026
-73.875,-159.875,-0.0119,1982-2026
-73.875,-157.875,-0.0116,1982-2026
-73.875,-155.875,-0.0068,1982-2026
-73.875,-153.875,-0.0053,1982-2026
-73.875,-151.875,0.0019,1982-2026
-73.875,-149.875,0.0073,1982-2026
-73.875,-147.875,0.0083,1982-2026
-73.875,-145.875,0.007,1982-2026
-73.875,-143.875,0.0069,1982-2026
-73.875,-141.875,0.0103,1982-2026
-73.875,-139.875,0.0057,1982-2026
-73.875,-137.875,0.0104,1982-2026
-73.875,-135.875,0.004,1982-2026
-73.875,-133.875,-0.0092,1982-2026
-73.875,-131.875,-0.0177,1982-2026
-73.875,-129.875,-0.0264,1982-2026
-73.875,-127.875,-0.0391,1982-2026
-73.875,-125.875,-0.0697,1982-2026
-73.875,-123.875,-0.0483,1982-2026
-73.875,-117.875,-0.0464,1982-2026
-73.875,-115.875,-0.0309,1982-2026
-73.875,-113.875,-0.0439,1982-2026
-73.875,-111.875,-0.0307,1982-2026
-73.875,-109.875,-0.0677,1982-2026
-73.875,-107.875,-0.0327,1982-2026
-73.875,-105.875,-0.0308,1982-2026
-73.875,-103.875,-0.0402,1982-2026
-73.875,-81.875,-0.1043,1982-2026
-73.875,-59.875,-0.0575,1982-2026
-73.875,-57.875,-0.0331,1982-2026
-73.875,-55.875,-0.0295,1982-2026
-73.875,-53.875,-0.026,1982-2026
-73.875,-51.875,-0.0223,1982-2026
-73.875,-49.875,-0.0207,1982-2026
-73.875,-47.875,-0.021,1982-2026
-73.875,-45.875,-0.0232,1982-2026
-73.875,-43.875,-0.0271,1982-2026
-73.875,-41.875,-0.0315,1982-2026
-73.875,-39.875,-0.0342,1982-2026
-73.875,-37.875,-0.0383,1982-2026
-73.875,-35.875,-0.0519,1982-2026
-73.875,-33.875,-0.0575,1982-2026
-73.875,-31.875,-0.0565,1982-2026
-73.875,-29.875,-0.0579,1982-2026
-73.875,-27.875,-0.0589,1982-2026
-73.875,-25.875,-0.07,1982-2026
-73.875,-23.875,-0.0814,1982-2026
-73.875,-21.875,-0.0792,1982-2026
-73.875,-19.875,-0.0578,1982-2026
-73.875,-17.875,-0.0555,1982-2026
-71.875,68.125,0.0002,1982-2026
-71.875,70.125,-0.0029,1982-2026
-71.875,172.125,-0.0714,1982-2026
-71.875,174.125,-0.0505,1982-2026
-71.875,176.125,-0.0417,1982-2026
-71.875,178.125,-0.0379,1982-2026
-71.875,-179.875,-0.0348,1982-2026
-71.875,-177.875,-0.028,1982-2026
-71.875,-175.875,-0.0236,1982-2026
-71.875,-173.875,-0.018,1982-2026
-71.875,-171.875,-0.0139,1982-2026
-71.875,-169.875,-0.0106,1982-2026
-71.875,-167.875,-0.0141,1982-2026
-71.875,-165.875,-0.0106,1982-2026
-71.875,-163.875,-0.0113,1982-2026
-71.875,-161.875,-0.0122,1982-2026
-71.875,-159.875,-0.0091,1982-2026
-71.875,-157.875,-0.0026,1982-2026
-71.875,-155.875,0.0011,1982-2026
-71.875,-153.875,-0.0075,1982-2026
-71.875,-151.875,-0.0083,1982-2026
-71.875,-149.875,-0.0051,1982-2026
-71.875,-147.875,0.0017,1982-2026
-71.875,-145.875,-0.0021,1982-2026
-71.875,-143.875,-0.0038,1982-2026
-71.875,-141.875,-0.0035,1982-2026
-71.875,-139.875,-0.0014,1982-2026
-71.875,-137.875,-0.0018,1982-2026
-71.875,-135.875,0.0002,1982-2026
-71.875,-133.875,-0.0044,1982-2026
-71.875,-131.875,-0.0082,1982-2026
-71.875,-129.875,-0.014,1982-2026
-71.875,-127.875,-0.0152,1982-2026
-71.875,-125.875,-0.0135,1982-2026
-71.875,-123.875,-0.0127,1982-2026
-71.875,-121.875,-0.0213,1982-2026
-71.875,-119.875,-0.0261,1982-2026
-71.875,-117.875,-0.0301,1982-2026
-71.875,-115.875,-0.0344,1982-2026
-71.875,-113.875,-0.0385,1982-2026
-71.875,-111.875,-0.0417,1982-2026
-71.875,-109.875,-0.0406,1982-2026
-71.875,-107.875,-0.0454,1982-2026
-71.875,-105.875,-0.0537,1982-2026
-71.875,-103.875,-0.0564,1982-2026
-71.875,-101.875,-0.0553,1982-2026
-71.875,-99.875,-0.0508,1982-2026
-71.875,-97.875,-0.0613,1982-2026
-71.875,-95.875,-0.0479,1982-2026
-71.875,-93.875,-0.0129,1982-2026
-71.875,-91.875,0.006,1982-2026
-71.875,-89.875,0.0143,1982-2026
-71.875,-87.875,0.0223,1982-2026
-71.875,-85.875,0.03,1982-2026
-71.875,-83.875,0.0348,1982-2026
-71.875,-81.875,0.0322,1982-2026
-71.875,-79.875,0.0298,1982-2026
-71.875,-77.875,0.0157,1982-2026
-71.875,-75.875,-0.0439,1982-2026
-71.875,-71.875,-0.1216,1982-2026
-71.875,-67.875,-0.0155,1982-2026
-71.875,-61.875,-0.1369,1982-2026
-71.875,-59.875,-0.0649,1982-2026
-71.875,-57.875,-0.0226,1982-2026
-71.875,-55.875,-0.0205,1982-2026
-71.875,-53.875,-0.0211,1982-2026
-71.875,-51.875,-0.0208,1982-2026
-71.875,-49.875,-0.0221,1982-2026
-71.875,-47.875,-0.0236,1982-2026
-71.875,-45.875,-0.0248,1982-2026
-71.875,-43.875,-0.0256,1982-2026
-71.875,-41.875,-0.0276,1982-2026
-71.875,-39.875,-0.0306,1982-2026
-71.875,-37.875,-0.0277,1982-2026
-71.875,-35.875,-0.0284,1982-2026
-71.875,-33.875,-0.0302,1982-2026
-71.875,-31.875,-0.0347,1982-2026
-71.875,-29.875,-0.0416,1982-2026
-71.875,-27.875,-0.0468,1982-2026
-71.875,-25.875,-0.0533,1982-2026
-71.875,-23.875,-0.0554,1982-2026
-71.875,-21.875,-0.0561,1982-2026
-71.875,-19.875,-0.0517,1982-2026
-71.875,-17.875,-0.0549,1982-2026
-71.875,-15.875,-0.0618,1982-2026
-71.875,-13.875,-0.0598,1982-2026
-71.875,-11.875,-0.0594,1982-2026
-69.875,0.125,-0.0452,1982-2026
-69.875,2.125,-0.0431,1982-2026
-69.875,4.125,-0.0521,1982-2026
-69.875,6.125,-0.0443,1982-2026
-69.875,8.125,-0.0423,1982-2026
-69.875,10.125,-0.0504,1982-2026
-69.875,12.125,-0.0469,1982-2026
-69.875,14.125,-0.0652,1982-2026
-69.875,16.125,-0.0598,1982-2026
-69.875,18.125,-0.058,1982-2026
-69.875,20.125,-0.0461,1982-2026
-69.875,22.125,-0.0456,1982-2026
-69.875,24.125,-0.0397,1982-2026
-69.875,26.125,-0.05,1982-2026
-69.875,28.125,-0.0534,1982-2026
-69.875,38.125,-0.0253,1982-2026
-69.875,68.125,-0.022,1982-2026
-69.875,70.125,-0.0165,1982-2026
-69.875,72.125,-0.0505,1982-2026
-69.875,160.125,-0.0529,1982-2026
-69.875,162.125,-0.0483,1982-2026
-69.875,164.125,-0.0356,1982-2026
-69.875,166.125,-0.0392,1982-2026
-69.875,168.125,-0.0429,1982-2026
-69.875,170.125,-0.0453,1982-2026
-69.875,172.125,-0.0493,1982-2026
-69.875,174.125,-0.0449,1982-2026
-69.875,176.125,-0.0383,1982-2026
-69.875,178.125,-0.0299,1982-2026
-69.875,-179.875,-0.0307,1982-2026
-69.875,-177.875,-0.0287,1982-2026
-69.875,-175.875,-0.0225,1982-2026
-69.875,-173.875,-0.0177,1982-2026
-69.875,-171.875,-0.0177,1982-2026
-69.875,-169.875,-0.0144,1982-2026
-69.875,-167.875,-0.0091,1982-2026
-69.875,-165.875,-0.0047,1982-2026
-69.875,-163.875,-0.0073,1982-2026
-69.875,-161.875,-0.0079,1982-2026
-69.875,-159.875,-0.01,1982-2026
-69.875,-157.875,-0.0057,1982-2026
-69.875,-155.875,0.0024,1982-2026
-69.875,-153.875,0.0077,1982-2026
-69.875,-151.875,0.0072,1982-2026
-69.875,-149.875,0.0126,1982-2026
-69.875,-147.875,0.0086,1982-2026
-69.875,-145.875,0.0088,1982-2026
-69.875,-143.875,0.0125,1982-2026
-69.875,-141.875,0.013,1982-2026
-69.875,-139.875,0.0162,1982-2026
-69.875,-137.875,0.0167,1982-2026
-69.875,-135.875,0.0123,1982-2026
-69.875,-133.875,0.0153,1982-2026
-69.875,-131.875,0.0077,1982-2026
-69.875,-129.875,0.0035,1982-2026
-69.875,-127.875,0.0024,1982-2026
-69.875,-125.875,0.0013,1982-2026
-69.875,-123.875,0.002,1982-2026
-69.875,-121.875,-0.0016,1982-2026
-69.875,-119.875,-0.002,1982-2026
-69.875,-117.875,-0.0184,1982-2026
-69.875,-115.875,-0.0186,1982-2026
-69.875,-113.875,-0.0278,1982-2026
-69.875,-111.875,-0.0292,1982-2026
-69.875,-109.875,-0.0371,1982-2026
-69.875,-107.875,-0.0376,1982-2026
-69.875,-105.875,-0.05,1982-2026
-69.875,-103.875,-0.0612,1982-2026
-69.875,-101.875,-0.062,1982-2026
-69.875,-99.875,-0.0669,1982-2026
-69.875,-97.875,-0.0735,1982-2026
-69.875,-95.875,-0.0582,1982-2026
-69.875,-93.875,-0.0491,1982-2026
-69.875,-91.875,-0.0412,1982-2026
-69.875,-89.875,-0.0235,1982-2026
-69.875,-87.875,-0.009,1982-2026
-69.875,-85.875,0.0011,1982-2026
-69.875,-83.875,0.0071,1982-2026
-69.875,-81.875,0.0078,1982-2026
-69.875,-79.875,0.0219,1982-2026
-69.875,-77.875,0.0396,1982-2026
-69.875,-75.875,-0.0187,1982-2026
-69.875,-73.875,-0.0484,1982-2026
-69.875,-71.875,-0.0452,1982-2026
-69.875,-61.875,-0.096,1982-2026
-69.875,-59.875,-0.0233,1982-2026
-69.875,-57.875,-0.0158,1982-2026
-69.875,-55.875,-0.0175,1982-2026
-69.875,-53.875,-0.0166,1982-2026
-69.875,-51.875,-0.0178,1982-2026
-69.875,-49.875,-0.0229,1982-2026
-69.875,-47.875,-0.0276,1982-2026
-69.875,-45.875,-0.0354,1982-2026
-69.875,-43.875,-0.0407,1982-2026
-69.875,-41.875,-0.0429,1982-2026
-69.875,-39.875,-0.0435,1982-2026
-69.875,-37.875,-0.0418,1982-2026
-69.875,-35.875,-0.036,1982-2026
-69.875,-33.875,-0.0334,1982-2026
-69.875,-31.875,-0.0357,1982-2026
-69.875,-29.875,-0.027,1982-2026
-69.875,-27.875,-0.0178,1982-2026
-69.875,-25.875,-0.0143,1982-2026
-69.875,-23.875,-0.0116,1982-2026
-69.875,-21.875,-0.0082,1982-2026
-69.875,-19.875,-0.0102,1982-2026
-69.875,-17.875,-0.0088,1982-2026
-69.875,-15.875,-0.0164,1982-2026
-69.875,-13.875,-0.0253,1982-2026
-69.875,-11.875,-0.0319,1982-2026
-69.875,-9.875,-0.0392,1982-2026
-69.875,-7.875,-0.0365,1982-2026
-69.875,-5.875,-0.0354,1982-2026
-69.875,-3.875,-0.0443,1982-2026
-69.875,-1.875,-0.0552,1982-2026
-67.875,0.125,-0.0232,1982-2026
-67.875,2.125,-0.0218,1982-2026
-67.875,4.125,-0.0218,1982-2026
-67.875,6.125,-0.0242,1982-2026
-67.875,8.125,-0.0263,1982-2026
-67.875,10.125,-0.0263,1982-2026
-67.875,12.125,-0.0255,1982-2026
-67.875,14.125,-0.0178,1982-2026
-67.875,16.125,-0.0125,1982-2026
-67.875,18.125,0.0,1982-2026
-67.875,20.125,0.0007,1982-2026
-67.875,22.125,0.0067,1982-2026
-67.875,24.125,0.0061,1982-2026
-67.875,26.125,-0.001,1982-2026
-67.875,28.125,-0.0174,1982-2026
-67.875,30.125,-0.0179,1982-2026
-67.875,32.125,-0.0332,1982-2026
-67.875,34.125,-0.0463,1982-2026
-67.875,36.125,-0.0497,1982-2026
-67.875,38.125,-0.0412,1982-2026
-67.875,40.125,-0.0495,1982-2026
-67.875,42.125,-0.0445,1982-2026
-67.875,44.125,-0.0447,1982-2026
-67.875,70.125,-0.0663,1982-2026
-67.875,72.125,-0.0701,1982-2026
-67.875,74.125,-0.066,1982-2026
-67.875,76.125,-0.0463,1982-2026
-67.875,78.125,-0.0161,1982-2026
-67.875,80.125,0.0005,1982-2026
-67.875,148.125,-0.0563,1982-2026
-67.875,150.125,-0.0583,1982-2026
-67.875,152.125,-0.0427,1982-2026
-67.875,154.125,-0.0527,1982-2026
-67.875,156.125,-0.0553,1982-2026
-67.875,158.125,-0.0591,1982-2026
-67.875,160.125,-0.0624,1982-2026
-67.875,162.125,-0.0623,1982-2026
-67.875,164.125,-0.0723,1982-2026
-67.875,166.125,-0.0675,1982-2026
-67.875,168.125,-0.0591,1982-2026
-67.875,170.125,-0.052,1982-2026
-67.875,172.125,-0.0469,1982-2026
-67.875,174.125,-0.0465,1982-2026
-67.875,176.125,-0.0434,1982-2026
-67.875,178.125,-0.034,1982-2026
-67.875,-179.875,-0.0317,1982-2026
-67.875,-177.875,-0.0298,1982-2026
-67.875,-175.875,-0.0236,1982-2026
-67.875,-173.875,-0.0215,1982-2026
-67.875,-171.875,-0.0174,1982-2026
-67.875,-169.875,-0.0221,1982-2026
-67.875,-167.875,-0.0128,1982-2026
-67.875,-165.875,-0.0156,1982-2026
-67.875,-163.875,-0.0172,1982-2026
-67.875,-161.875,-0.0161,1982-2026
-67.875,-159.875,-0.0151,1982-2026
-67.875,-157.875,-0.0078,1982-2026
-67.875,-155.875,0.0016,1982-2026
-67.875,-153.875,0.0014,1982-2026
-67.875,-151.875,0.0055,1982-2026
-67.875,-149.875,0.0095,1982-2026
-67.875,-147.875,0.0091,1982-2026
-67.875,-145.875,0.0049,1982-2026
-67.875,-143.875,0.012,1982-2026
-67.875,-141.875,0.0103,1982-2026
-67.875,-139.875,0.0134,1982-2026
-67.875,-137.875,0.0049,1982-2026
-67.875,-135.875,-0.0059,1982-2026
-67.875,-133.875,-0.0074,1982-2026
-67.875,-131.875,-0.0064,1982-2026
-67.875,-129.875,-0.0075,1982-2026
-67.875,-127.875,-0.0196,1982-2026
-67.875,-125.875,-0.0301,1982-2026
-67.875,-123.875,-0.033,1982-2026
-67.875,-121.875,-0.0365,1982-2026
-67.875,-119.875,-0.037,1982-2026
-67.875,-117.875,-0.0453,1982-2026
-67.875,-115.875,-0.0407,1982-2026
-67.875,-113.875,-0.0445,1982-2026
-67.875,-111.875,-0.0405,1982-2026
-67.875,-109.875,-0.0371,1982-2026
-67.875,-107.875,-0.0468,1982-2026
-67.875,-105.875,-0.0445,1982-2026
-67.875,-103.875,-0.047,1982-2026
-67.875,-101.875,-0.0397,1982-2026
-67.875,-99.875,-0.0452,1982-2026
-67.875,-97.875,-0.0416,1982-2026
-67.875,-95.875,-0.0434,1982-2026
-67.875,-93.875,-0.0334,1982-2026
-67.875,-91.875,-0.0447,1982-2026
-67.875,-89.875,-0.0315,1982-2026
-67.875,-87.875,-0.0185,1982-2026
-67.875,-85.875,-0.0198,1982-2026
-67.875,-83.875,-0.0205,1982-2026
-67.875,-81.875,-0.0107,1982-2026
-67.875,-79.875,-0.0049,1982-2026
-67.875,-77.875,-0.0076,1982-2026
-67.875,-75.875,-0.0068,1982-2026
-67.875,-73.875,0.0112,1982-2026
-67.875,-71.875,0.0383,1982-2026
-67.875,-69.875,0.0454,1982-2026
-67.875,-67.875,-0.0109,1982-2026
-67.875,-63.875,-0.0091,1982-2026
-67.875,-61.875,-0.1342,1982-2026
-67.875,-59.875,-0.0648,1982-2026
-67.875,-57.875,-0.0248,1982-2026
-67.875,-55.875,-0.0193,1982-2026
-67.875,-53.875,-0.0239,1982-2026
-67.875,-51.875,-0.027,1982-2026
-67.875,-49.875,-0.0332,1982-2026
-67.875,-47.875,-0.041,1982-2026
-67.875,-45.875,-0.0476,1982-2026
-67.875,-43.875,-0.0498,1982-2026
-67.875,-41.875,-0.0477,1982-2026
-67.875,-39.875,-0.0389,1982-2026
-67.875,-37.875,-0.0351,1982-2026
-67.875,-35.875,-0.0327,1982-2026
-67.875,-33.875,-0.0291,1982-2026
-67.875,-31.875,-0.0326,1982-2026
-67.875,-29.875,-0.026,1982-2026
-67.875,-27.875,-0.0145,1982-2026
-67.875,-25.875,-0.0107,1982-2026
-67.875,-23.875,-0.0106,1982-2026
-67.875,-21.875,-0.0062,1982-2026
-67.875,-19.875,-0.0046,1982-2026
-67.875,-17.875,-0.0036,1982-2026
-67.875,-15.875,-0.0054,1982-2026
-67.875,-13.875,-0.0004,1982-2026
-67.875,-11.875,-0.0047,1982-2026
-67.875,-9.875,-0.0131,1982-2026
-67.875,-7.875,-0.0249,1982-2026
-67.875,-5.875,-0.0306,1982-2026
-67.875,-3.875,-0.0355,1982-2026
-67.875,-1.875,-0.0339,1982-2026
-65.875,0.125,-0.0189,1982-2026
-65.875,2.125,-0.0205,1982-2026
-65.875,4.125,-0.0023,1982-2026
-65.875,6.125,-0.0144,1982-2026
-65.875,8.125,-0.0081,1982-2026
-65.875,10.125,-0.0056,1982-2026
-65.875,12.125,-0.0053,1982-2026
-65.875,14.125,-0.0055,1982-2026
-65.875,16.125,-0.0008,1982-2026
-65.875,18.125,0.0103,1982-2026
-65.875,20.125,0.0145,1982-2026
-65.875,22.125,0.0136,1982-2026
-65.875,24.125,0.0156,1982-2026
-65.875,26.125,0.0157,1982-2026
-65.875,28.125,0.0154,1982-2026
-65.875,30.125,0.0122,1982-2026
-65.875,32.125,0.0059,1982-2026
-65.875,34.125,-0.0085,1982-2026
-65.875,36.125,0.0031,1982-2026
-65.875,38.125,0.0099,1982-2026
-65.875,40.125,0.0114,1982-2026
-65.875,42.125,0.0005,1982-2026
-65.875,44.125,-0.0262,1982-2026
-65.875,46.125,-0.0435,1982-2026
-65.875,48.125,-0.0628,1982-2026
-65.875,50.125,-0.0681,1982-2026
-65.875,52.125,-0.0672,1982-2026
-65.875,54.125,-0.0604,1982-2026
-65.875,56.125,-0.0791,1982-2026
-65.875,58.125,-0.0924,1982-2026
-65.875,60.125,-0.0674,1982-2026
-65.875,62.125,-0.0635,1982-2026
-65.875,64.125,-0.0436,1982-2026
-65.875,66.125,-0.0353,1982-2026
-65.875,68.125,-0.0357,1982-2026
-65.875,70.125,-0.0459,1982-2026
-65.875,72.125,-0.0406,1982-2026
-65.875,74.125,-0.0307,1982-2026
-65.875,76.125,-0.0475,1982-2026
-65.875,78.125,-0.0625,1982-2026
-65.875,80.125,-0.0856,1982-2026
-65.875,82.125,-0.0608,1982-2026
-65.875,84.125,-0.0424,1982-2026
-65.875,86.125,-0.0688,1982-2026
-65.875,88.125,-0.0596,1982-2026
-65.875,90.125,-0.0474,1982-2026
-65.875,92.125,-0.0305,1982-2026
-65.875,94.125,-0.0333,1982-2026
-65.875,96.125,-0.0666,1982-2026
-65.875,98.125,-0.0976,1982-2026
-65.875,100.125,-0.0574,1982-2026
-65.875,102.125,-0.0721,1982-2026
-65.875,104.125,-0.0358,1982-2026
-65.875,106.125,-0.0099,1982-2026
-65.875,108.125,-0.0086,1982-2026
-65.875,110.125,-0.057,1982-2026
-65.875,112.125,-0.0686,1982-2026
-65.875,114.125,-0.0809,1982-2026
-65.875,116.125,-0.0393,1982-2026
-65.875,118.125,-0.0275,1982-2026
-65.875,120.125,-0.0588,1982-2026
-65.875,122.125,-0.0775,1982-2026
-65.875,124.125,-0.0869,1982-2026
-65.875,126.125,-0.0555,1982-2026
-65.875,128.125,-0.0711,1982-2026
-65.875,130.125,-0.0722,1982-2026
-65.875,132.125,-0.0663,1982-2026
-65.875,134.125,-0.0529,1982-2026
-65.875,136.125,-0.0639,1982-2026
-65.875,138.125,-0.0825,1982-2026
-65.875,140.125,-0.0752,1982-2026
-65.875,142.125,-0.0848,1982-2026
-65.875,144.125,-0.1201,1982-2026
-65.875,146.125,-0.094,1982-2026
-65.875,148.125,-0.0861,1982-2026
-65.875,150.125,-0.0797,1982-2026
-65.875,152.125,-0.078,1982-2026
-65.875,154.125,-0.0876,1982-2026
-65.875,156.125,-0.0976,1982-2026
-65.875,158.125,-0.103,1982-2026
-65.875,160.125,-0.0934,1982-2026
-65.875,162.125,-0.0719,1982-2026
-65.875,164.125,-0.0566,1982-2026
-65.875,166.125,-0.0403,1982-2026
-65.875,168.125,-0.0315,1982-2026
-65.875,170.125,-0.0306,1982-2026
-65.875,172.125,-0.0346,1982-2026
-65.875,174.125,-0.0357,1982-2026
-65.875,176.125,-0.0418,1982-2026
-65.875,178.125,-0.0319,1982-2026
-65.875,-179.875,-0.0211,1982-2026
-65.875,-177.875,-0.0169,1982-2026
-65.875,-175.875,-0.0294,1982-2026
-65.875,-173.875,-0.0231,1982-2026
-65.875,-171.875,-0.0377,1982-2026
-65.875,-169.875,-0.0373,1982-2026
-65.875,-167.875,-0.0232,1982-2026
-65.875,-165.875,-0.0188,1982-2026
-65.875,-163.875,-0.0099,1982-2026
-65.875,-161.875,-0.0112,1982-2026
-65.875,-159.875,-0.0091,1982-2026
-65.875,-157.875,0.0007,1982-2026
-65.875,-155.875,0.0067,1982-2026
-65.875,-153.875,0.0075,1982-2026
-65.875,-151.875,0.0111,1982-2026
-65.875,-149.875,0.0168,1982-2026
-65.875,-147.875,0.0083,1982-2026
-65.875,-145.875,0.0084,1982-2026
-65.875,-143.875,0.0133,1982-2026
-65.875,-141.875,0.0132,1982-2026
-65.875,-139.875,0.0033,1982-2026
-65.875,-137.875,-0.0192,1982-2026
-65.875,-135.875,-0.0283,1982-2026
-65.875,-133.875,-0.0349,1982-2026
-65.875,-131.875,-0.048,1982-2026
-65.875,-129.875,-0.0684,1982-2026
-65.875,-127.875,-0.0741,1982-2026
-65.875,-125.875,-0.0917,1982-2026
-65.875,-123.875,-0.0902,1982-2026
-65.875,-121.875,-0.0926,1982-2026
-65.875,-119.875,-0.104,1982-2026
-65.875,-117.875,-0.1125,1982-2026
-65.875,-115.875,-0.1032,1982-2026
-65.875,-113.875,-0.1143,1982-2026
-65.875,-111.875,-0.0992,1982-2026
-65.875,-109.875,-0.1161,1982-2026
-65.875,-107.875,-0.1167,1982-2026
-65.875,-105.875,-0.088,1982-2026
-65.875,-103.875,-0.077,1982-2026
-65.875,-101.875,-0.089,1982-2026
-65.875,-99.875,-0.1055,1982-2026
-65.875,-97.875,-0.0848,1982-2026
-65.875,-95.875,-0.0567,1982-2026
-65.875,-93.875,-0.0529,1982-2026
-65.875,-91.875,-0.0508,1982-2026
-65.875,-89.875,-0.0567,1982-2026
-65.875,-87.875,-0.0528,1982-2026
-65.875,-85.875,-0.0647,1982-2026
-65.875,-83.875,-0.0269,1982-2026
-65.875,-81.875,-0.0101,1982-2026
-65.875,-79.875,-0.0074,1982-2026
-65.875,-77.875,-0.0188,1982-2026
-65.875,-75.875,-0.0019,1982-2026
-65.875,-73.875,0.0006,1982-2026
-65.875,-71.875,0.0023,1982-2026
-65.875,-69.875,0.021,1982-2026
-65.875,-67.875,0.0362,1982-2026
-65.875,-65.875,-0.0515,1982-2026
-65.875,-61.875,-0.1131,1982-2026
-65.875,-59.875,-0.0688,1982-2026
-65.875,-57.875,-0.037,1982-2026
-65.875,-55.875,-0.0359,1982-2026
-65.875,-53.875,-0.0384,1982-2026
-65.875,-51.875,-0.0464,1982-2026
-65.875,-49.875,-0.0508,1982-2026
-65.875,-47.875,-0.0569,1982-2026
-65.875,-45.875,-0.0523,1982-2026
-65.875,-43.875,-0.0447,1982-2026
-65.875,-41.875,-0.0391,1982-2026
-65.875,-39.875,-0.0378,1982-2026
-65.875,-37.875,-0.0337,1982-2026
